word,bank,wlen
FEEDING,A,7
FEEDLOT,A,7
FEEDSTOCK,A,9
FEEDSTUFFS,A,10
FEEL,A,4
FEELER,A,6
FEELING,A,7
FEELINGLY,A,9
FEIGN,A,5
FEIGNING,A,8
FEINT,A,5
FEIST,A,5
FEISTY,A,6
FELDSPAR,A,8
FELDSPATHIC,A,11
FELICITOUS,A,10
FELICITOUSLY,A,12
FELICITY,A,8
FELINE,A,6
FELL,A,4
FELLA,A,5
FELLAH,A,6
FELLATIO,A,8
FELLER,A,6
FELLOW,A,6
FELLOWMAN,A,9
FELLOWMEN,A,9
FELLOWSHIP,A,10
FELON,A,5
FELONIOUS,A,9
FELONIOUSLY,A,11
FELONY,A,6
FELSIC,A,6
FELSPAR,A,7
FELT,A,4
FEMALE,A,6
FEMALENESS,A,10
FEME,A,4
FEMININE,A,8
FEMININITY,A,10
FEMINISM,A,8
FEMINIST,A,8
FEMINIZATION,A,12
FEMMES,A,6
FEMORAL,A,7
FEMS,A,4
FEMTOSECOND,A,11
FEMUR,A,5
FENCE,A,5
FENCER,A,6
FENCING,A,7
FEND,A,4
FENDER,A,6
FENESTRA,A,8
FENESTRATED,A,11
FENESTRATION,A,12
FENLAND,A,7
FENNEL,A,6
FENTANYL,A,8
FENUGREEK,A,9
FEOFFEES,A,8
FEOFFMENT,A,9
FERAL,A,5
FERE,A,4
FERIA,A,5
FERMENT,A,7
FERMENTABLE,A,11
FERMENTATION,A,12
FERMENTATIVE,A,12
FERMENTER,A,9
FERMENTING,A,10
FERMION,A,7
FERN,A,4
FEROCIOUS,A,9
FEROCIOUSLY,A,11
FEROCITY,A,8
FERREDOXIN,A,10
FERRET,A,6
FERRIC,A,6
FERRICYANIDE,A,12
FERRITE,A,7
FERRITIC,A,8
FERRITIN,A,8
FERROCYANIDE,A,12
FERROELECTRIC,A,13
FERROMAGNETIC,A,13
FERROMAGNETISM,A,14
FERROUS,A,7
FERRUGINOUS,A,11
FERRULE,A,7
FERRUM,A,6
FERRY,A,5
FERRYBOAT,A,9
FERRYING,A,8
FERRYMAN,A,8
FERTILE,A,7
FERTILITY,A,9
FERTILIZATION,A,13
FERTILIZE,A,9
FERTILIZER,A,10
FERVENCY,A,8
FERVENT,A,7
FERVENTLY,A,9
FERVID,A,6
FERVOR,A,6
FESCUE,A,6
FEST,A,4
FESTAL,A,6
FESTER,A,6
FESTERING,A,9
FESTIVAL,A,8
FESTIVE,A,7
FESTIVITY,A,9
FESTOON,A,7
FETA,A,4
FETAL,A,5
FETCH,A,5
FETE,A,4
FETICH,A,6
FETICHISM,A,9
FETID,A,5
FETISH,A,6
FETISHISM,A,9
FETISHISTIC,A,11
FETLOCK,A,7
FETOPROTEIN,A,11
FETTER,A,6
FETUS,A,5
FEUD,A,4
FEUDAL,A,6
FEUDALISM,A,9
FEUDALISTIC,A,11
FEUDATORY,A,9
FEVER,A,5
FEVERED,A,7
FEVERISH,A,8
FEVERISHLY,A,10
FEWER,A,5
FEWEST,A,6
FIANCE,A,6
FIANCEE,A,7
FIASCO,A,6
FIAT,A,4
FIBER,A,5
FIBERBOARD,A,10
FIBERGLASS,A,10
FIBRIL,A,6
FIBRILLAR,A,9
FIBRILLATION,A,12
FIBRIN,A,6
FIBRINOGEN,A,10
FIBRINOID,A,9
FIBRINOLYSIS,A,12
FIBRINOLYTIC,A,12
FIBRINOUS,A,9
FIBROBLAST,A,10
FIBROBLASTIC,A,12
FIBROCYSTIC,A,11
FIBROID,A,7
FIBROMA,A,7
FIBROMYALGIA,A,12
FIBRONECTIN,A,11
FIBROSARCOMA,A,12
FIBROSIS,A,8
FIBROTIC,A,8
FIBROUS,A,7
FIBULA,A,6
FIBULAR,A,7
FICE,A,4
FICHE,A,5
FICKLE,A,6
FICKLENESS,A,10
FICTION,A,7
FICTIONAL,A,9
FICTITIOUS,A,10
FICTITIOUSLY,A,12
FICTIVE,A,7
FICUS,A,5
FIDDLE,A,6
FIDDLER,A,7
FIDELITY,A,8
FIDGET,A,6
FIDGETY,A,7
FIDO,A,4
FIDUCIAL,A,8
FIDUCIARY,A,9
FIEF,A,4
FIELD,A,5
FIELDER,A,7
FIELDING,A,8
FIELDWORK,A,9
FIEND,A,5
FIENDISH,A,8
FIERCE,A,6
FIERCELY,A,8
FIERCENESS,A,10
FIERY,A,5
FIESTA,A,6
FIFE,A,4
FIFTEEN,A,7
FIFTEENTH,A,9
FIFTH,A,5
FIFTHLY,A,7
FIFTIETH,A,8
FIFTY,A,5
FIGHT,A,5
FIGHTER,A,7
FIGHTING,A,8
FIGMENT,A,7
FIGURAL,A,7
FIGURATION,A,10
FIGURATIVE,A,10
FIGURATIVELY,A,12
FIGURE,A,6
FIGUREHEAD,A,10
FIGURINE,A,8
FIGURING,A,8
FILAMENT,A,8
FILAMENTOUS,A,11
FILARIA,A,7
FILARIASIS,A,10
FILBERT,A,7
FILE,A,4
FILENAME,A,8
FILER,A,5
FILET,A,5
FILIAL,A,6
FILIATION,A,9
FILIBUSTER,A,10
FILIFORM,A,8
FILIGREE,A,8
FILING,A,6
FILL,A,4
FILLE,A,5
FILLER,A,6
FILLET,A,6
FILLING,A,7
FILLIP,A,6
FILLY,A,5
FILM,A,4
FILMER,A,6
FILMIC,A,6
FILMING,A,7
FILMMAKER,A,9
FILMMAKING,A,10
FILMOGRAPHY,A,11
FILMSTRIP,A,9
FILMSTRIPS,A,10
FILMY,A,5
FILO,A,4
FILS,A,4
FILTER,A,6
FILTERABLE,A,10
FILTH,A,5
FILTHINESS,A,10
FILTHY,A,6
FILTRATE,A,8
FILTRATION,A,10
FIMBRIA,A,7
FINAL,A,5
FINALE,A,6
FINALIST,A,8
FINALITY,A,8
FINALIZE,A,8
FINALLY,A,7
FINANCE,A,7
FINANCIAL,A,9
FINANCIALLY,A,11
FINANCIER,A,9
FINANCING,A,9
FINCA,A,5
FINCH,A,5
FIND,A,4
FINDER,A,6
FINDING,A,7
FINE,A,4
FINELY,A,6
FINENESS,A,8
FINER,A,5
FINERY,A,6
FINESSE,A,7
FINGER,A,6
FINGERBOARD,A,11
FINGERING,A,9
FINGERNAIL,A,10
FINGERPRINT,A,11
FINGERPRINTING,A,14
FINGERTIP,A,9
FINIAL,A,6
FINICKY,A,7
FINIS,A,5
FINISH,A,6
FINISHER,A,8
FINISHING,A,9
FINITE,A,6
FINITELY,A,8
FINITENESS,A,10
FINITUDE,A,8
FINK,A,4
FINNY,A,5
FINO,A,4
FIORD,A,5
FIRE,A,4
FIREARM,A,7
FIREBALL,A,8
FIREBIRD,A,8
FIREBOX,A,7
FIREBRAND,A,9
FIREBRICK,A,9
FIRECLAY,A,8
FIRECRACKER,A,11
FIREFIGHT,A,9
FIREFIGHTER,A,11
FIREFLY,A,7
FIREHOUSE,A,9
FIRELIGHT,A,9
FIREMAN,A,7
FIREPLACE,A,9
FIREPOWER,A,9
FIREPROOF,A,9
FIRESIDE,A,8
FIRESTONE,A,9
FIRESTORM,A,9
FIREWALL,A,8
FIREWOOD,A,8
FIREWORK,A,8
FIRING,A,6
FIRM,A,4
FIRMAMENT,A,9
FIRMAN,A,6
FIRMLY,A,6
FIRMNESS,A,8
FIRMWARE,A,8
FIRST,A,5
FIRSTBORN,A,9
FIRSTFRUITS,A,11
FIRSTHAND,A,9
FIRSTLY,A,7
FISC,A,4
FISCAL,A,6
FISCALLY,A,8
FISH,A,4
FISHER,A,6
FISHERMAN,A,9
FISHERY,A,7
FISHING,A,7
FISHMONGER,A,10
FISHY,A,5
FISSILE,A,7
FISSION,A,7
FISSIONABLE,A,11
FISSURE,A,7
FIST,A,4
FISTED,A,6
FISTFUL,A,7
FISTULA,A,7
FISTULOUS,A,9
FITCH,A,5
FITFUL,A,6
FITFULLY,A,8
FITLY,A,5
FITNESS,A,7
FITTER,A,6
FITTING,A,7
FITTINGLY,A,9
FIVE,A,4
FIVEFOLD,A,8
FIVER,A,5
FIXATE,A,6
FIXATION,A,8
FIXATIVE,A,8
FIXEDLY,A,7
FIXEDNESS,A,9
FIXER,A,5
FIXING,A,6
FIXITY,A,6
FIXT,A,4
FIXTURE,A,7
FIZZ,A,4
FJORD,A,5
FLABBY,A,6
FLACCID,A,7
FLACK,A,5
FLAG,A,4
FLAGELLAR,A,9
FLAGELLATE,A,10
FLAGELLATION,A,12
FLAGELLUM,A,9
FLAGGING,A,8
FLAGITIOUS,A,10
FLAGON,A,6
FLAGPOLE,A,8
FLAGRANT,A,8
FLAGRANTLY,A,10
FLAGSHIP,A,8
FLAGSTAFF,A,9
FLAGSTONE,A,9
FLAIL,A,5
FLAIR,A,5
FLAK,A,4
FLAKE,A,5
FLAKY,A,5
FLAM,A,4
FLAMBEAU,A,8
FLAMBOYANCE,A,11
FLAMBOYANT,A,10
FLAME,A,5
FLAMENCO,A,8
FLAMING,A,7
FLAMINGO,A,8
FLAMMABILITY,A,12
FLAMMABLE,A,9
FLAN,A,4
FLANEUR,A,7
FLANGE,A,6
FLANGED,A,7
FLANK,A,5
FLANNEL,A,7
FLAP,A,4
FLAPPER,A,7
FLAPPING,A,8
FLARE,A,5
FLASH,A,5
FLASHBACK,A,9
FLASHING,A,8
FLASHLIGHT,A,10
FLASHY,A,6
FLASK,A,5
FLAT,A,4
FLATBED,A,7
FLATBOAT,A,8
FLATHEAD,A,8
FLATLAND,A,8
FLATLANDS,A,9
FLATLY,A,6
FLATNESS,A,8
FLATTEN,A,7
FLATTER,A,7
FLATTERER,A,9
FLATTERY,A,8
FLATTISH,A,8
FLATULENCE,A,10
FLATULENT,A,9
FLATUS,A,6
FLATWARE,A,8
FLAUNT,A,6
FLAVIN,A,6
FLAVONOID,A,9
FLAVOR,A,6
FLAVORFUL,A,9
FLAVORING,A,9
FLAVOURING,A,10
FLAW,A,4
FLAWLESS,A,8
FLAWLESSLY,A,10
FLAX,A,4
FLAXEN,A,6
FLAXSEED,A,8
FLAY,A,4
FLEA,A,4
FLECK,A,5
FLEDGLING,A,9
FLEE,A,4
FLEECE,A,6
FLEECY,A,6
FLEET,A,5
FLEETINGLY,A,10
FLEMISH,A,7
FLESH,A,5
FLESHLY,A,7
FLESHY,A,6
FLETCHER,A,8
FLEURY,A,6
FLEX,A,4
FLEXIBILITY,A,11
FLEXIBLE,A,8
FLEXIBLY,A,8
FLEXOR,A,6
FLEXURAL,A,8
FLEXURE,A,7
FLICK,A,5
FLICKER,A,7
FLIER,A,5
FLIGHT,A,6
FLIGHTLESS,A,10
FLIGHTY,A,7
FLIMSY,A,6
FLINCH,A,6
FLINDERS,A,8
FLING,A,5
FLINT,A,5
FLINTLOCK,A,9
FLINTY,A,6
FLIP,A,4
FLIPPANCY,A,9
FLIPPANT,A,8
FLIPPANTLY,A,10
FLIPPER,A,7
FLIRT,A,5
FLIRTATION,A,10
FLIRTATIOUS,A,11
FLIRTING,A,8
FLIT,A,4
FLOAT,A,5
FLOATER,A,7
FLOATING,A,8
FLOC,A,4
FLOCCULATION,A,12
FLOCCULENT,A,10
FLOCK,A,5
FLOE,A,4
FLOG,A,4
FLOGGING,A,8
FLOOD,A,5
FLOODING,A,8
FLOODPLAIN,A,10
FLOODWATERS,A,11
FLOOR,A,5
FLOORING,A,8
FLOP,A,4
FLOPPY,A,6
FLORA,A,5
FLORAL,A,6
FLORET,A,6
FLORID,A,6
FLORIN,A,6
FLORIST,A,7
FLORISTIC,A,9
FLOSS,A,5
FLOSSIE,A,7
FLOTATION,A,9
FLOTSAM,A,7
FLOUNDER,A,8
FLOUR,A,5
FLOURISH,A,8
FLOUT,A,5
FLOW,A,4
FLOWCHART,A,9
FLOWER,A,6
FLOWERING,A,9
FLOWERY,A,7
FLOWING,A,7
FLOWMETER,A,9
FLUCTUATE,A,9
FLUCTUATION,A,11
FLUE,A,4
FLUENCY,A,7
FLUENT,A,6
FLUENTLY,A,8
FLUFF,A,5
FLUFFY,A,6
FLUID,A,5
FLUIDITY,A,8
FLUIDIZATION,A,12
FLUIDIZED,A,9
FLUKE,A,5
FLUME,A,5
FLUNK,A,5
FLUOR,A,5
FLUORESCE,A,9
FLUORESCEIN,A,11
FLUORESCENCE,A,12
FLUORESCENT,A,11
FLUORIDATION,A,12
FLUORIDE,A,8
FLUORINATED,A,11
FLUORINE,A,8
FLUORITE,A,8
FLUOROCARBON,A,12
FLUOROSCOPIC,A,12
FLUOROSCOPY,A,11
FLUOROSIS,A,9
FLUOROURACIL,A,12
FLUORSPAR,A,9
FLUOXETINE,A,10
FLURRY,A,6
FLUSH,A,5
FLUTE,A,5
FLUTING,A,7
FLUTIST,A,7
FLUTTER,A,7
FLUTTERING,A,10
FLUVIAL,A,7
FLUVIATILE,A,10
FLUX,A,4
FLYCATCHER,A,10
FLYER,A,5
FLYING,A,6
FLYLEAF,A,7
FLYSCH,A,6
FLYWHEEL,A,8
FOAL,A,4
FOAM,A,4
FOAMY,A,5
FOCAL,A,5
FOCUS,A,5
FOCUSING,A,8
FOCUSSING,A,9
FODDER,A,6
FOETAL,A,6
FOETID,A,6
FOETUS,A,6
FOGGY,A,5
FOIBLE,A,6
FOIL,A,4
FOLATE,A,6
FOLD,A,4
FOLDER,A,6
FOLDING,A,7
FOLIAGE,A,7
FOLIAR,A,6
FOLIATE,A,7
FOLIATION,A,9
FOLIUM,A,6
FOLK,A,4
FOLKLIFE,A,8
FOLKLORE,A,8
FOLKLORIC,A,9
FOLKLORIST,A,10
FOLKLORISTS,A,11
FOLKSONG,A,8
FOLKSY,A,6
FOLKTALE,A,8
FOLKWAYS,A,8
FOLLICLE,A,8
FOLLICULAR,A,10
FOLLICULITIS,A,12
FOLLOW,A,6
FOLLOWER,A,8
FOLLOWING,A,9
FOLLOWUP,A,8
FOLLY,A,5
FOMENT,A,6
FOND,A,4
FONDLE,A,6
FONDLING,A,8
FONDLY,A,6
FONDNESS,A,8
FONDS,A,5
FONDUE,A,6
FONS,A,4
FONT,A,4
FONTANELLE,A,10
FOOD,A,4
FOODSTUFF,A,9
FOOL,A,4
FOOLERY,A,7
FOOLHARDINESS,A,13
FOOLHARDY,A,9
FOOLISH,A,7
FOOLISHLY,A,9
FOOLISHNESS,A,11
FOOLPROOF,A,9
FOOLSCAP,A,8
FOOT,A,4
FOOTAGE,A,7
FOOTBALL,A,8
FOOTBALLER,A,10
FOOTBRIDGE,A,10
FOOTER,A,6
FOOTFALL,A,8
FOOTHILL,A,8
FOOTHOLD,A,8
FOOTING,A,7
FOOTLIGHTS,A,10
FOOTLOOSE,A,9
FOOTMAN,A,7
FOOTNOTE,A,8
FOOTPATH,A,8
FOOTPRINT,A,9
FOOTSORE,A,8
FOOTSTEP,A,8
FOOTSTOOL,A,9
FOOTWALL,A,8
FOOTWAY,A,7
FOOTWEAR,A,8
FOOTWORK,A,8
FORAGE,A,6
FORAGER,A,7
FORAGING,A,8
FORAMEN,A,7
FORAMINIFERA,A,12
FORAMINIFERAL,A,13
FORASMUCH,A,9
FORAY,A,5
FORBEAR,A,7
FORBEARANCE,A,11
FORBID,A,6
FORBIDDING,A,10
FORBS,A,5
FORCE,A,5
FORCEFUL,A,8
FORCEFULLY,A,10
FORCEFULNESS,A,12
FORCEPS,A,7
FORCIBLE,A,8
FORCIBLY,A,8
FORD,A,4
FORDABLE,A,8
FORDING,A,7
FORE,A,4
FOREARM,A,7
FOREBEAR,A,8
FOREBODING,A,10
FOREBRAIN,A,9
FORECAST,A,8
FORECASTER,A,10
FORECASTING,A,11
FORECASTLE,A,10
FORECLOSE,A,9
FORECLOSURE,A,11
FORECOURT,A,9
FOREFATHER,A,10
FOREFINGER,A,10
FOREFOOT,A,8
FOREFRONT,A,9
FOREGO,A,6
FOREGROUND,A,10
FOREGROUNDING,A,13
FOREGUT,A,7
FOREHAND,A,8
FOREHEAD,A,8
FOREIGN,A,7
FOREIGNER,A,9
FOREIGNNESS,A,11
FOREKNOWLEDGE,A,13
FORELAND,A,8
FORELEG,A,7
FORELIMB,A,8
FORELOCK,A,8
FOREMAN,A,7
FOREMAST,A,8
FOREMOST,A,8
FORENOON,A,8
FORENSIC,A,8
FORENSICS,A,9
FOREPART,A,8
FOREPLAY,A,8
FORERUNNER,A,10
FORESAID,A,8
FORESAIL,A,8
FORESEE,A,7
FORESEEABILITY,A,14
FORESEEABLE,A,11
FORESHADOW,A,10
FORESHADOWING,A,13
FORESHORE,A,9
FORESIGHT,A,9
FORESKIN,A,8
FOREST,A,6
FORESTALL,A,9
FORESTALLING,A,12
FORESTER,A,8
FORESTRY,A,8
FORETASTE,A,9
FORETELL,A,8
FORETELLING,A,11
FORETHOUGHT,A,11
FOREVER,A,7
FOREVERMORE,A,11
FOREWARN,A,8
FOREWARNING,A,11
FOREWING,A,8
FOREWORD,A,8
FORFEIT,A,7
FORFEITURE,A,10
FORGE,A,5
FORGER,A,6
FORGERY,A,7
FORGET,A,6
FORGETFUL,A,9
FORGETFULNESS,A,13
FORGING,A,7
FORGIVE,A,7
FORGIVENESS,A,11
FORGOING,A,8
FORK,A,4
FORKING,A,7
FORKLIFT,A,8
FORLORN,A,7
FORLORNLY,A,9
FORM,A,4
FORMAL,A,6
FORMALDEHYDE,A,12
FORMALIN,A,8
FORMALISM,A,9
FORMALIST,A,9
FORMALISTIC,A,11
FORMALISTS,A,10
FORMALITY,A,9
FORMALIZATION,A,13
FORMALIZE,A,9
FORMALLY,A,8
FORMAMIDE,A,9
FORMANT,A,7
FORMANTS,A,8
FORMAT,A,6
FORMATE,A,7
FORMATION,A,9
FORMATIVE,A,9
FORMATTING,A,10
FORMER,A,6
FORMERLY,A,8
FORMIC,A,6
FORMICA,A,7
FORMIDABLE,A,10
FORMIDABLY,A,10
FORMLESS,A,8
FORMLESSNESS,A,12
FORMULA,A,7
FORMULAIC,A,9
FORMULARY,A,9
FORMULATE,A,9
FORMULATION,A,11
FORMWORK,A,8
FORMYL,A,6
FORNICATION,A,11
FORNIX,A,6
FORSAKE,A,7
FORSAKING,A,9
FORSOOTH,A,8
FORSWEAR,A,8
FORSYTHIA,A,9
FORT,A,4
FORTE,A,5
FORTH,A,5
FORTHCOMING,A,11
FORTHRIGHT,A,10
FORTHRIGHTLY,A,12
FORTHRIGHTNESS,A,14
FORTHWITH,A,9
FORTIETH,A,8
FORTIFICATION,A,13
FORTIFY,A,7
FORTIS,A,6
FORTISSIMO,A,10
FORTITUDE,A,9
FORTNIGHT,A,9
FORTNIGHTLY,A,11
FORTRESS,A,8
FORTUITOUS,A,10
FORTUITOUSLY,A,12
FORTUNATE,A,9
FORTUNATELY,A,11
FORTUNE,A,7
FORTY,A,5
FORUM,A,5
FORWARD,A,7
FORWARDERS,A,10
FORWARDING,A,10
FORWARDNESS,A,11
FOSSE,A,5
FOSSIL,A,6
FOSSILIFEROUS,A,13
FOSTER,A,6
FOSTERING,A,9
FOUL,A,4
FOULLY,A,6
FOULNESS,A,8
FOUND,A,5
FOUNDATION,A,10
FOUNDATIONAL,A,12
FOUNDER,A,7
FOUNDERING,A,10
FOUNDING,A,8
FOUNDLING,A,9
FOUNDRY,A,7
FOUNT,A,5
FOUNTAIN,A,8
FOUNTAINHEAD,A,12
FOUR,A,4
FOURFOLD,A,8
FOURPENCE,A,9
FOURSCORE,A,9
FOURSOME,A,8
FOURSQUARE,A,10
FOURTEEN,A,8
FOURTEENTH,A,10
FOURTH,A,6
FOURTHLY,A,8
FOVEA,A,5
FOVEAL,A,6
FOWL,A,4
FOWLER,A,6
FOXGLOVE,A,8
FOXHOLE,A,7
FOXTAIL,A,7
FOXY,A,4
FOYER,A,5
FRACAS,A,6
FRACTAL,A,7
FRACTION,A,8
FRACTIONAL,A,10
FRACTIONALLY,A,12
FRACTIONATION,A,13
FRACTIOUS,A,9
FRACTURE,A,8
FRAE,A,4
FRAG,A,4
FRAGILE,A,7
FRAGILITY,A,9
FRAGMENT,A,8
FRAGMENTAL,A,10
FRAGMENTARY,A,11
FRAGMENTATION,A,13
FRAGRANCE,A,9
FRAGRANT,A,8
FRAIL,A,5
FRAILTY,A,7
FRAME,A,5
FRAMER,A,6
FRAMEWORK,A,9
FRAMING,A,7
FRANC,A,5
FRANCHISE,A,9
FRANCHISEE,A,10
FRANCHISOR,A,10
FRANCHISORS,A,11
FRANCOPHONE,A,11
FRANGIPANI,A,10
FRANK,A,5
FRANKFURT,A,9
FRANKFURTER,A,11
FRANKINCENSE,A,12
FRANKLIN,A,8
FRANKLY,A,7
FRANKNESS,A,9
FRANTIC,A,7
FRANTICALLY,A,11
FRAP,A,4
FRAT,A,4
FRATER,A,6
FRATERNAL,A,9
FRATERNALLY,A,11
FRATERNITY,A,10
FRATERNIZATION,A,14
FRATERNIZE,A,10
FRATRICIDAL,A,11
FRATRICIDE,A,10
FRAUD,A,5
FRAUDULENT,A,10
FRAUDULENTLY,A,12
FRAUGHT,A,7
FRAULEIN,A,8
FRAY,A,4
FREAK,A,5
FREAKISH,A,8
FRECKLE,A,7
FREE,A,4
FREEBOARD,A,9
FREEBOOTER,A,10
FREEBORN,A,8
FREEDMAN,A,8
FREEDOM,A,7
FREEHAND,A,8
FREEHOLD,A,8
FREEHOLDER,A,10
FREEING,A,7
FREELANCE,A,9
FREELY,A,6
FREEMAN,A,7
FREEMASON,A,9
FREEMASONRY,A,11
FREESTANDING,A,12
FREESTONE,A,9
FREESTYLE,A,9
FREETHINKER,A,11
FREETHINKING,A,12
FREEWARE,A,8
FREEWAY,A,7
FREEWILL,A,8
FREEWRITING,A,11
FREEZE,A,6
FREEZER,A,7
FREEZING,A,8
FREIGHT,A,7
FREIGHTER,A,9
FREMITUS,A,8
FRENETIC,A,8
FRENZIED,A,8
FRENZY,A,6
FREQUENCY,A,9
FREQUENT,A,8
FREQUENTER,A,10
FREQUENTLY,A,10
FRERE,A,5
FRERES,A,6
FRESCO,A,6
FRESH,A,5
FRESHEN,A,7
FRESHER,A,7
FRESHET,A,7
FRESHLY,A,7
FRESHMAN,A,8
FRESHNESS,A,9
FRESHWATER,A,10
FRESNEL,A,7
FRET,A,4
FRETFUL,A,7
FRETWORK,A,8
FRIABLE,A,7
FRIAR,A,5
FRIARY,A,6
FRICATIVE,A,9
FRICTION,A,8
FRICTIONAL,A,10
FRICTIONLESS,A,12
FRIDGE,A,6
FRIEND,A,6
FRIENDLESS,A,10
FRIENDLINESS,A,12
FRIENDLY,A,8
FRIENDSHIP,A,10
FRIEZE,A,6
FRIGATE,A,7
FRIGHT,A,6
FRIGHTEN,A,8
FRIGHTENING,A,11
FRIGHTENINGLY,A,13
FRIGHTFUL,A,9
FRIGHTFULLY,A,11
FRIGID,A,6
FRIGIDITY,A,9
FRILL,A,5
FRILLED,A,7
FRILLY,A,6
FRINGE,A,6
FRISBEE,A,7
FRISK,A,5
FRISKING,A,8
FRISKY,A,6
FRISSON,A,7
FRIT,A,4
FRITH,A,5
FRITS,A,5
FRITTER,A,7
FRITZ,A,5
FRIVOLITY,A,9
FRIVOLOUS,A,9
FRIZZY,A,6
FROCK,A,5
FROG,A,4
FROLIC,A,6
FROLICSOME,A,10
FROM,A,4
FROND,A,5
FRONS,A,5
FRONT,A,5
FRONTAGE,A,8
FRONTAL,A,7
FRONTALLY,A,9
FRONTIER,A,8
FRONTIERSMAN,A,12
FRONTISPIECE,A,12
FRONTLINE,A,9
FRONTPAGE,A,9
FROST,A,5
FROSTBITE,A,9
FROSTING,A,8
FROSTY,A,6
FROTH,A,5
FROTHY,A,6
FROWARD,A,7
FROWN,A,5
FRUCTIFICATION,A,14
FRUCTOSE,A,8
FRUGAL,A,6
FRUGALITY,A,9
FRUGALLY,A,8
FRUIT,A,5
FRUITAGE,A,8
FRUITFUL,A,8
FRUITFULLY,A,10
FRUITFULNESS,A,12
FRUITION,A,8
FRUITLESS,A,9
FRUITLESSLY,A,11
FRUITY,A,6
FRUSTRATE,A,9
FRUSTRATINGLY,A,13
FRUSTRATION,A,11
FRUSTUM,A,7
FRYER,A,5
FRYING,A,6
FUCHSIA,A,7
FUCHSIN,A,7
FUCOSE,A,6
FUCUS,A,5
FUDGE,A,5
FUEHRER,A,7
FUEL,A,4
FUELING,A,7
FUELWOOD,A,8
FUGACITY,A,8
FUGAL,A,5
FUGITIVE,A,8
FUGUE,A,5
FUHRER,A,6
FUJI,A,4
FULCRUM,A,7
FULFIL,A,6
FULFILL,A,7
FULFILLMENT,A,11
FULFILMENT,A,10
FULHAM,A,6
FULL,A,4
FULLBACK,A,8
FULLER,A,6
FULLERENE,A,9
FULLNESS,A,8
FULLY,A,5
FULMINANT,A,9
FULMINATE,A,9
FULNESS,A,7
FULSOME,A,7
FULVOUS,A,7
FUMARATE,A,8
FUMARIC,A,7
FUMBLE,A,6
FUME,A,4
FUMIGANT,A,8
FUMIGATION,A,10
FUNCTION,A,8
FUNCTIONAL,A,10
FUNCTIONALISM,A,13
FUNCTIONALIST,A,13
FUNCTIONALITY,A,13
FUNCTIONALLY,A,12
FUNCTIONARY,A,11
FUNCTIONING,A,11
FUNCTOR,A,7
FUND,A,4
FUNDAMENT,A,9
FUNDAMENTAL,A,11
FUNDAMENTALISM,A,14
FUNDAMENTALIST,A,14
FUNDAMENTALLY,A,13
FUNDER,A,6
FUNDERS,A,7
FUNDING,A,7
FUNDUS,A,6
FUNERAL,A,7
FUNERARY,A,8
FUNEREAL,A,8
FUNGAL,A,6
FUNGI,A,5
FUNGIBLE,A,8
FUNGICIDAL,A,10
FUNGICIDE,A,9
FUNGOUS,A,7
FUNGUS,A,6
FUNICULAR,A,9
FUNICULUS,A,9
FUNK,A,4
FUNKY,A,5
FUNNEL,A,6
FUNNY,A,5
FURFURAL,A,8
FURIOSO,A,7
FURIOUS,A,7
FURIOUSLY,A,9
FURLONG,A,7
FURLOUGH,A,8
FURNACE,A,7
FURNISH,A,7
FURNISHING,A,10
FURNITURE,A,9
FUROR,A,5
FURORE,A,6
FUROSEMIDE,A,10
FURRED,A,6
FURRING,A,7
FURROW,A,6
FURRY,A,5
FURTHER,A,7
FURTHERANCE,A,11
FURTHERMORE,A,11
FURTHEST,A,8
FURTIVE,A,7
FURTIVELY,A,9
FURY,A,4
FURZE,A,5
FUSARIUM,A,8
FUSCOUS,A,7
FUSE,A,4
FUSELAGE,A,8
FUSIBILITY,A,10
FUSIBLE,A,7
FUSIFORM,A,8
FUSILLADE,A,9
FUSION,A,6
FUSS,A,4
FUSSY,A,5
FUSTIAN,A,7
FUTILE,A,6
FUTILELY,A,8
FUTILITY,A,8
FUTON,A,5
FUTURE,A,6
FUTURISM,A,8
FUTURIST,A,8
FUTURISTIC,A,10
FUTURITY,A,8
FUZE,A,4
FUZZ,A,4
FUZZINESS,A,9
FUZZY,A,5
GABBLE,A,6
GABBRO,A,6
GABBY,A,5
GABLED,A,6
GABY,A,4
GADDI,A,5
GADFLY,A,6
GADGET,A,6
GADGETRY,A,8
GADOLINIUM,A,10
GAFF,A,4
GAFFER,A,6
GAGE,A,4
GAGGLE,A,6
GAIN,A,4
GAINER,A,6
GAINFUL,A,7
GAINFULLY,A,9
GAINSAY,A,7
GAINST,A,6
GAIT,A,4
GALA,A,4
GALACTIC,A,8
GALACTOSE,A,9
GALACTOSEMIA,A,12
GALACTOSIDASE,A,13
GALATEA,A,7
GALAXY,A,6
GALE,A,4
GALEA,A,5
GALENIC,A,7
GALILEE,A,7
GALL,A,4
GALLANT,A,7
GALLANTLY,A,9
GALLANTRY,A,9
GALLBLADDER,A,11
GALLEON,A,7
GALLERIA,A,8
GALLERY,A,7
GALLEY,A,6
GALLIARD,A,8
GALLIC,A,6
GALLICAN,A,8
GALLIES,A,7
GALLIUM,A,7
GALLON,A,6
GALLOP,A,6
GALLOPADE,A,9
GALLOWS,A,7
GALLSTONE,A,9
GALLUS,A,6
GALORE,A,6
GALVANIC,A,8
GALVANISM,A,9
GALVANIZE,A,9
